user_id,gender,age,age_group,city,destination,travel_type,previous_trips,is_subscriber,used_discount,base_price,discount_amount,final_amount,package_type,rating
74732,Female,41,36-45,Mumbai,Jaipur,Business,1,1,1,5065,4136,929,Standard,3.3
11177,Male,22,18-25,Delhi,Dubai,Honeymoon,2,0,1,27053,3259,23794,Standard,4.8
14760,Female,22,18-25,Kolkata,Dubai,Honeymoon,4,1,1,33540,2553,30987,Standard,4.0
42779,Male,34,26-35,Pune,Manali,Honeymoon,5,1,0,45105,0,45105,Standard,4.0
31636,Male,47,46-60,Hyderabad,Manali,Adventure,1,0,0,31141,0,31141,Standard,4.7
91889,Male,26,26-35,Hyderabad,Bangkok,Business,1,1,1,32821,1207,31614,Standard,3.3
63551,Male,23,18-25,Mumbai,Paris,Leisure,1,1,1,21286,4227,17059,Standard,4.4
21556,Female,42,36-45,Bangalore,Paris,Business,1,1,1,45723,4188,41535,Standard,4.0
37598,Female,36,36-45,Delhi,Dubai,Honeymoon,1,1,1,24900,2824,22076,Standard,4.5
21563,Male,33,26-35,Mumbai,Singapore,Leisure,2,1,0,7584,0,7584,Standard,4.4
56819,Female,38,36-45,Bangalore,Paris,Honeymoon,2,1,1,42099,348,41751,Standard,4.3
83770,Male,19,18-25,Delhi,Manali,Honeymoon,5,1,0,24657,0,24657,Premium,4.7
36966,Male,27,26-35,Kolkata,Paris,Honeymoon,2,0,0,3123,0,3123,Standard,4.1
91709,Male,33,26-35,Hyderabad,Dubai,Business,5,1,1,17216,4062,13154,Premium,3.8
69889,Male,54,46-60,Bangalore,Kerala,Business,4,0,1,35609,2691,32918,Standard,3.4
36987,Female,32,26-35,Delhi,Jaipur,Honeymoon,6,0,1,26860,2121,24739,Standard,3.7
88714,Male,30,26-35,Mumbai,Singapore,Honeymoon,6,1,1,11798,3014,8784,Standard,4.7
68348,Male,30,26-35,Delhi,Singapore,Leisure,6,1,1,15409,2007,13402,Standard,3.7
34596,Female,49,46-60,Mumbai,Goa,Honeymoon,1,0,0,45054,0,45054,Premium,5.0
43174,Male,25,18-25,Hyderabad,Bangkok,Honeymoon,2,1,0,21535,0,21535,Standard,4.2
74106,Female,35,26-35,Hyderabad,Paris,Honeymoon,5,1,0,22097,0,22097,Standard,4.6
79967,Male,53,46-60,Delhi,Bangkok,Honeymoon,5,1,0,48728,0,48728,Standard,4.0
69182,Male,43,36-45,Delhi,Bangkok,Business,2,1,1,49240,4387,44853,Standard,4.3
97163,Male,27,26-35,Mumbai,Singapore,Honeymoon,5,0,1,16176,2486,13690,Premium,5.0
49310,Male,48,46-60,Mumbai,Kerala,Adventure,4,0,1,37483,1294,36189,Standard,4.0
66088,Male,50,46-60,Bangalore,Kerala,Honeymoon,3,0,1,29279,3746,25533,Standard,3.5
18906,Male,46,46-60,Bangalore,Manali,Business,2,1,1,39227,3818,35409,Standard,4.3
46914,Female,22,18-25,Bangalore,Jaipur,Adventure,2,1,0,16365,0,16365,Standard,4.8
55379,Male,30,26-35,Delhi,Manali,Adventure,2,0,1,46459,4951,41508,Standard,3.0
88612,Female,18,18-25,Pune,Paris,Honeymoon,2,1,1,42662,4603,38059,Standard,5.0
47650,Female,40,36-45,Pune,Dubai,Honeymoon,3,1,0,37657,0,37657,Standard,4.1
56881,Male,57,46-60,Pune,Kerala,Business,6,0,0,24040,0,24040,Standard,4.6
56413,Female,20,18-25,Pune,Kerala,Adventure,1,1,1,38695,973,37722,Standard,3.2
16012,Male,20,18-25,Bangalore,Goa,Adventure,4,0,1,18136,1326,16810,Standard,3.6
60115,Female,24,18-25,Delhi,Goa,Business,1,0,0,41020,0,41020,Premium,5.0
17151,Male,53,46-60,Pune,Kerala,Honeymoon,2,0,1,49034,3002,46032,Standard,3.6
67716,Female,52,46-60,Hyderabad,Jaipur,Leisure,4,0,0,23625,0,23625,Standard,3.8
46378,Female,32,26-35,Kolkata,Singapore,Leisure,2,0,1,24634,2958,21676,Premium,3.6
52652,Male,57,46-60,Hyderabad,Singapore,Adventure,2,0,0,14617,0,14617,Premium,3.9
82430,Female,20,18-25,Delhi,Kerala,Adventure,6,1,0,31281,0,31281,Standard,3.3
23467,Male,46,46-60,Delhi,Singapore,Honeymoon,4,0,0,21945,0,21945,Premium,4.0
41010,Male,47,46-60,Kolkata,Goa,Leisure,1,1,1,49144,1729,47415,Standard,3.6
64691,Male,56,46-60,Mumbai,Dubai,Adventure,1,1,1,4826,809,4017,Premium,4.6
74157,Male,35,26-35,Mumbai,Singapore,Honeymoon,3,1,0,24315,0,24315,Standard,3.8
22289,Male,28,26-35,Mumbai,Bangkok,Leisure,3,0,1,42970,4773,38197,Standard,4.6
54976,Female,55,46-60,Bangalore,Manali,Business,3,0,0,15615,0,15615,Standard,4.3
53596,Female,57,46-60,Mumbai,Kerala,Adventure,4,1,0,21859,0,21859,Premium,4.8
33171,Female,18,18-25,Bangalore,Singapore,Business,0,1,1,14036,2632,11404,Premium,4.6
96365,Male,46,46-60,Bangalore,Bangkok,Leisure,3,0,0,15195,0,15195,Standard,4.8
54139,Female,27,26-35,Mumbai,Dubai,Honeymoon,3,0,1,42245,1532,40713,Standard,4.1
58713,Female,45,36-45,Mumbai,Kerala,Honeymoon,2,0,0,8417,0,8417,Premium,4.8
39734,Female,48,46-60,Kolkata,Bangkok,Leisure,5,0,0,22568,0,22568,Standard,3.3
82588,Female,36,36-45,Pune,Jaipur,Business,2,1,1,7721,3975,3746,Premium,3.2
73646,Female,20,18-25,Kolkata,Jaipur,Honeymoon,4,0,1,14782,2159,12623,Standard,4.1
13654,Male,53,46-60,Bangalore,Bangkok,Adventure,3,1,0,13636,0,13636,Standard,4.7
99022,Male,32,26-35,Kolkata,Goa,Business,1,0,1,48589,2621,45968,Standard,3.4
28743,Female,50,46-60,Bangalore,Dubai,Business,1,0,1,23536,3794,19742,Standard,4.9
58368,Male,58,46-60,Delhi,Bangkok,Adventure,3,0,0,22628,0,22628,Standard,3.4
84172,Male,43,36-45,Bangalore,Manali,Leisure,1,0,1,20077,1019,19058,Premium,4.4
16441,Female,33,26-35,Bangalore,Dubai,Honeymoon,3,0,1,38841,3495,35346,Standard,4.8
34611,Female,53,46-60,Kolkata,Manali,Business,7,1,1,25983,2785,23198,Premium,4.9
22149,Male,50,46-60,Pune,Manali,Honeymoon,2,0,1,18160,247,17913,Premium,4.3
69189,Female,37,36-45,Delhi,Dubai,Honeymoon,4,1,0,39308,0,39308,Standard,4.1
31675,Male,30,26-35,Hyderabad,Kerala,Business,2,0,0,6873,0,6873,Premium,3.2
81031,Male,50,46-60,Hyderabad,Paris,Leisure,2,1,0,17891,0,17891,Standard,3.0
52668,Female,22,18-25,Pune,Dubai,Business,2,0,1,19948,1813,18135,Standard,5.0
23673,Male,54,46-60,Hyderabad,Bangkok,Leisure,1,0,0,47989,0,47989,Standard,3.5
86666,Male,31,26-35,Delhi,Kerala,Adventure,2,0,1,44455,234,44221,Premium,3.1
98204,Male,44,36-45,Mumbai,Manali,Leisure,4,0,1,45845,1799,44046,Premium,4.1
90758,Female,40,36-45,Delhi,Kerala,Leisure,2,0,0,47868,0,47868,Premium,3.6
75429,Female,31,26-35,Kolkata,Kerala,Business,2,0,1,7346,1744,5602,Standard,3.7
33669,Female,57,46-60,Bangalore,Singapore,Honeymoon,0,1,1,10704,3968,6736,Standard,3.7
44068,Female,21,18-25,Bangalore,Bangkok,Honeymoon,1,0,1,28219,4840,23379,Standard,3.5
98789,Male,56,46-60,Kolkata,Jaipur,Leisure,3,0,0,23808,0,23808,Standard,4.9
19435,Female,36,36-45,Kolkata,Jaipur,Leisure,4,0,0,13357,0,13357,Standard,3.5
62249,Female,21,18-25,Bangalore,Bangkok,Business,3,0,1,40232,3540,36692,Standard,4.1
47384,Female,47,46-60,Pune,Bangkok,Leisure,4,0,1,30371,351,30020,Premium,3.5
91929,Female,36,36-45,Mumbai,Goa,Business,3,1,1,12330,259,12071,Premium,4.5
86153,Male,48,46-60,Mumbai,Jaipur,Adventure,7,0,1,23092,2526,20566,Standard,3.5
85388,Male,48,46-60,Mumbai,Paris,Leisure,1,0,0,48250,0,48250,Standard,4.2
41401,Male,26,26-35,Kolkata,Manali,Adventure,3,0,0,26133,0,26133,Standard,4.7
81831,Female,30,26-35,Bangalore,Dubai,Leisure,0,0,0,19521,0,19521,Premium,3.5
44084,Female,31,26-35,Pune,Dubai,Leisure,3,0,0,12875,0,12875,Premium,4.6
65826,Male,27,26-35,Bangalore,Paris,Adventure,4,0,0,10106,0,10106,Premium,3.2
46451,Female,48,46-60,Bangalore,Jaipur,Adventure,2,1,0,26626,0,26626,Premium,3.2
17227,Female,54,46-60,Pune,Manali,Business,1,1,0,7251,0,7251,Premium,3.8
41910,Male,40,36-45,Delhi,Jaipur,Business,3,0,0,34595,0,34595,Standard,3.8
46041,Male,44,36-45,Pune,Kerala,Adventure,5,1,1,4058,3167,891,Standard,4.0
98920,Female,23,18-25,Delhi,Goa,Leisure,6,0,1,7614,4240,3374,Premium,3.0
75681,Female,43,36-45,Hyderabad,Jaipur,Business,4,0,1,23661,2754,20907,Standard,3.2
91571,Female,19,18-25,Delhi,Goa,Leisure,0,0,0,29592,0,29592,Premium,3.0
75481,Male,30,26-35,Mumbai,Bangkok,Honeymoon,4,0,1,11361,4006,7355,Standard,4.9
78576,Male,36,36-45,Mumbai,Bangkok,Business,2,0,0,13736,0,13736,Standard,3.6
74174,Male,18,18-25,Pune,Dubai,Business,2,1,0,24797,0,24797,Standard,4.4
36160,Male,57,46-60,Mumbai,Manali,Business,2,1,1,23287,938,22349,Standard,4.2
27633,Female,49,46-60,Mumbai,Singapore,Honeymoon,3,0,1,10224,4521,5703,Premium,4.4
27014,Male,39,36-45,Hyderabad,Kerala,Adventure,3,0,0,35668,0,35668,Standard,4.8
90532,Male,46,46-60,Mumbai,Goa,Leisure,4,0,1,18995,1028,17967,Standard,3.5
59104,Female,19,18-25,Kolkata,Jaipur,Honeymoon,1,1,1,6051,287,5764,Standard,3.9
51621,Female,57,46-60,Kolkata,Bangkok,Adventure,1,0,0,34740,0,34740,Premium,3.7
87231,Female,55,46-60,Kolkata,Kerala,Business,2,0,1,39434,3805,35629,Standard,3.2
78388,Male,28,26-35,Delhi,Jaipur,Adventure,3,1,1,38528,2733,35795,Standard,3.1
26014,Female,34,26-35,Pune,Kerala,Adventure,3,1,1,30525,3342,27183,Standard,4.5
43755,Female,25,18-25,Pune,Dubai,Adventure,5,1,0,37128,0,37128,Standard,3.3
50390,Male,39,36-45,Bangalore,Paris,Leisure,3,1,0,29625,0,29625,Premium,3.0
33711,Male,21,18-25,Hyderabad,Kerala,Adventure,0,0,1,44382,676,43706,Premium,3.9
67993,Female,28,26-35,Kolkata,Bangkok,Adventure,5,1,0,23357,0,23357,Premium,3.6
84696,Male,25,18-25,Kolkata,Singapore,Adventure,1,1,0,5829,0,5829,Standard,3.1
37213,Female,26,26-35,Mumbai,Paris,Adventure,2,0,0,34472,0,34472,Standard,3.1
67784,Female,43,36-45,Kolkata,Bangkok,Honeymoon,5,1,0,17809,0,17809,Standard,4.8
17421,Male,19,18-25,Mumbai,Jaipur,Honeymoon,4,1,0,3145,0,3145,Standard,4.9
96936,Female,33,26-35,Mumbai,Bangkok,Adventure,1,0,0,5373,0,5373,Standard,4.0
27727,Male,48,46-60,Bangalore,Paris,Adventure,4,1,1,32259,4712,27547,Standard,4.7
14358,Male,23,18-25,Delhi,Kerala,Adventure,10,1,1,3229,756,2473,Standard,4.6
75108,Male,38,36-45,Mumbai,Singapore,Business,3,0,1,29517,3675,25842,Standard,4.2
42117,Female,43,36-45,Mumbai,Singapore,Adventure,3,1,0,13061,0,13061,Standard,4.5
98700,Male,36,36-45,Pune,Manali,Adventure,7,1,1,8388,4110,4278,Standard,4.9
41910,Male,45,36-45,Bangalore,Bangkok,Honeymoon,4,0,1,22049,1643,20406,Premium,4.1
65754,Female,25,18-25,Mumbai,Paris,Honeymoon,2,0,1,15058,4473,10585,Standard,4.0
72438,Female,31,26-35,Hyderabad,Manali,Honeymoon,5,1,1,38597,2578,36019,Standard,3.0
39371,Female,41,36-45,Delhi,Jaipur,Leisure,3,0,1,22720,3775,18945,Premium,4.1
61501,Female,54,46-60,Hyderabad,Jaipur,Business,2,1,0,27200,0,27200,Standard,4.6
70946,Male,43,36-45,Kolkata,Jaipur,Adventure,5,1,0,8048,0,8048,Premium,4.5
48467,Male,48,46-60,Delhi,Dubai,Honeymoon,3,0,0,6295,0,6295,Standard,4.3
27625,Male,49,46-60,Kolkata,Paris,Leisure,5,1,0,12576,0,12576,Standard,3.0
43893,Female,58,46-60,Pune,Goa,Adventure,4,1,0,22746,0,22746,Standard,4.9
86329,Female,19,18-25,Mumbai,Singapore,Adventure,2,0,1,20772,1150,19622,Premium,3.9
41007,Male,42,36-45,Bangalore,Goa,Honeymoon,3,0,1,14842,3135,11707,Standard,4.1
49532,Female,19,18-25,Hyderabad,Jaipur,Adventure,2,1,1,44244,4113,40131,Premium,3.8
64253,Female,59,46-60,Kolkata,Kerala,Adventure,4,0,0,3595,0,3595,Standard,3.7
22323,Male,18,18-25,Mumbai,Bangkok,Adventure,3,1,1,14075,1959,12116,Premium,4.0
83379,Male,53,46-60,Hyderabad,Kerala,Honeymoon,2,0,0,48581,0,48581,Standard,4.0
24210,Female,29,26-35,Hyderabad,Paris,Leisure,3,1,0,48932,0,48932,Premium,3.7
26456,Female,26,26-35,Pune,Kerala,Adventure,2,0,1,33899,2887,31012,Standard,4.6
41367,Female,53,46-60,Pune,Manali,Leisure,3,0,1,12254,2898,9356,Standard,3.1
64624,Male,58,46-60,Kolkata,Bangkok,Adventure,2,0,0,47308,0,47308,Standard,3.2
20106,Male,45,36-45,Mumbai,Bangkok,Honeymoon,3,0,0,9655,0,9655,Standard,3.2
78008,Male,55,46-60,Bangalore,Goa,Leisure,4,0,1,30653,4842,25811,Standard,4.1
82240,Male,50,46-60,Kolkata,Kerala,Honeymoon,2,1,0,49262,0,49262,Standard,3.8
74315,Male,59,46-60,Hyderabad,Jaipur,Business,0,1,0,28127,0,28127,Standard,3.9
79249,Female,39,36-45,Hyderabad,Goa,Adventure,0,0,0,10877,0,10877,Standard,4.2
80587,Female,42,36-45,Delhi,Goa,Business,1,0,1,31035,817,30218,Standard,3.6
20756,Female,35,26-35,Mumbai,Singapore,Business,2,0,1,16051,3029,13022,Standard,3.4
78011,Male,23,18-25,Delhi,Goa,Business,1,1,1,42652,2668,39984,Premium,3.6
46378,Male,35,26-35,Pune,Jaipur,Adventure,1,0,0,32688,0,32688,Standard,5.0
14255,Male,33,26-35,Bangalore,Singapore,Honeymoon,4,1,0,17808,0,17808,Standard,4.9
24484,Female,32,26-35,Kolkata,Bangkok,Business,0,0,0,48521,0,48521,Premium,4.9
66549,Male,25,18-25,Hyderabad,Jaipur,Leisure,3,1,0,47120,0,47120,Premium,3.1
44503,Male,30,26-35,Mumbai,Dubai,Adventure,3,0,0,22989,0,22989,Standard,3.2
83794,Female,24,18-25,Hyderabad,Bangkok,Honeymoon,1,1,0,48357,0,48357,Standard,3.1
55113,Male,34,26-35,Pune,Bangkok,Honeymoon,2,0,1,10287,3773,6514,Premium,4.6
84069,Female,49,46-60,Delhi,Kerala,Business,2,0,1,18053,673,17380,Premium,5.0
15249,Male,39,36-45,Delhi,Dubai,Adventure,0,0,0,17451,0,17451,Standard,4.1
29201,Male,30,26-35,Kolkata,Kerala,Business,3,0,0,22106,0,22106,Standard,4.4
68576,Female,40,36-45,Mumbai,Dubai,Leisure,3,1,1,17735,415,17320,Standard,3.7
19686,Female,46,46-60,Pune,Goa,Honeymoon,3,0,1,12875,4805,8070,Premium,4.5
63363,Female,39,36-45,Mumbai,Paris,Honeymoon,3,0,1,27525,4890,22635,Standard,4.3
10661,Female,18,18-25,Kolkata,Jaipur,Adventure,1,1,1,44069,3322,40747,Premium,4.6
54843,Female,46,46-60,Pune,Dubai,Honeymoon,3,0,0,13439,0,13439,Standard,4.0
70963,Female,22,18-25,Pune,Bangkok,Adventure,4,0,1,27509,1300,26209,Standard,3.4
52828,Male,52,46-60,Delhi,Bangkok,Business,2,0,1,38407,4724,33683,Standard,4.0
58604,Male,27,26-35,Delhi,Paris,Leisure,2,0,0,28562,0,28562,Standard,3.6
20526,Female,36,36-45,Delhi,Dubai,Adventure,7,1,1,49299,2277,47022,Standard,4.4
78910,Male,54,46-60,Hyderabad,Bangkok,Business,1,1,1,39651,1959,37692,Standard,3.3
35592,Female,24,18-25,Bangalore,Kerala,Leisure,10,1,1,27648,716,26932,Premium,3.7
38982,Male,52,46-60,Delhi,Dubai,Honeymoon,1,1,1,24357,3672,20685,Premium,3.0
10207,Female,30,26-35,Bangalore,Paris,Leisure,0,0,1,22148,4343,17805,Premium,4.6
98733,Male,27,26-35,Bangalore,Dubai,Leisure,3,0,0,13674,0,13674,Premium,3.8
78619,Male,19,18-25,Mumbai,Goa,Leisure,3,0,1,39757,2528,37229,Standard,4.6
39328,Male,23,18-25,Kolkata,Goa,Honeymoon,3,0,0,47765,0,47765,Standard,3.2
56479,Male,25,18-25,Hyderabad,Singapore,Adventure,3,0,1,33367,1282,32085,Standard,3.4
30103,Male,53,46-60,Bangalore,Goa,Adventure,4,0,0,3591,0,3591,Premium,4.7
49891,Female,42,36-45,Hyderabad,Manali,Leisure,1,0,0,48170,0,48170,Premium,4.2
20754,Female,57,46-60,Mumbai,Singapore,Business,3,1,1,43984,878,43106,Standard,3.0
91437,Female,24,18-25,Delhi,Dubai,Business,5,0,0,25704,0,25704,Standard,4.8
82982,Male,40,36-45,Pune,Manali,Leisure,2,0,1,8398,4044,4354,Standard,5.0
65922,Female,36,36-45,Bangalore,Jaipur,Leisure,3,0,1,13532,1647,11885,Premium,4.3
58231,Male,39,36-45,Kolkata,Paris,Business,2,0,0,41107,0,41107,Premium,4.5
39301,Male,30,26-35,Pune,Jaipur,Leisure,1,0,0,28602,0,28602,Standard,3.3
72711,Male,38,36-45,Mumbai,Manali,Leisure,2,0,0,39667,0,39667,Standard,4.5
51323,Female,18,18-25,Hyderabad,Bangkok,Adventure,5,1,0,31986,0,31986,Standard,3.2
28752,Male,36,36-45,Delhi,Goa,Adventure,3,1,0,12622,0,12622,Standard,4.8
92205,Female,50,46-60,Hyderabad,Kerala,Leisure,1,0,0,45528,0,45528,Standard,4.0
23395,Female,21,18-25,Kolkata,Dubai,Leisure,1,1,1,42605,2666,39939,Standard,3.3
95957,Male,59,46-60,Bangalore,Singapore,Honeymoon,5,1,1,17886,3709,14177,Standard,3.2
66273,Male,20,18-25,Kolkata,Bangkok,Adventure,2,1,1,26704,1201,25503,Standard,3.9
14895,Female,44,36-45,Hyderabad,Kerala,Leisure,3,0,1,33782,3401,30381,Premium,3.0
86559,Female,58,46-60,Hyderabad,Bangkok,Honeymoon,5,1,1,45072,3217,41855,Premium,4.9
20699,Female,52,46-60,Pune,Kerala,Honeymoon,0,1,0,15390,0,15390,Premium,3.3
75061,Female,45,36-45,Kolkata,Dubai,Honeymoon,5,1,1,49778,872,48906,Standard,3.8
19715,Female,23,18-25,Kolkata,Goa,Honeymoon,3,1,0,30184,0,30184,Standard,4.2
29169,Female,23,18-25,Kolkata,Dubai,Adventure,1,0,1,36501,4876,31625,Standard,4.3
26163,Male,40,36-45,Delhi,Paris,Honeymoon,2,0,0,5028,0,5028,Premium,4.1
15782,Female,50,46-60,Hyderabad,Kerala,Adventure,3,0,0,26227,0,26227,Premium,3.4
98177,Female,33,26-35,Mumbai,Paris,Honeymoon,4,0,1,18212,4160,14052,Premium,3.9
94328,Female,41,36-45,Delhi,Bangkok,Honeymoon,4,0,0,30113,0,30113,Standard,3.6
45585,Female,22,18-25,Delhi,Paris,Business,3,1,1,35959,1784,34175,Standard,3.2
40682,Male,58,46-60,Delhi,Jaipur,Adventure,2,0,0,27819,0,27819,Standard,3.8
57864,Male,59,46-60,Pune,Bangkok,Business,1,0,1,42905,4806,38099,Standard,4.2
94416,Female,30,26-35,Mumbai,Goa,Business,6,1,1,32254,2220,30034,Premium,3.2
65114,Female,29,26-35,Kolkata,Paris,Honeymoon,5,1,0,31506,0,31506,Premium,3.3
48067,Female,22,18-25,Pune,Manali,Adventure,0,0,0,20484,0,20484,Standard,3.2
52685,Male,54,46-60,Hyderabad,Paris,Leisure,1,0,1,19214,1054,18160,Premium,3.0
28073,Male,48,46-60,Bangalore,Singapore,Honeymoon,3,0,0,11972,0,11972,Standard,4.9
46035,Male,45,36-45,Pune,Jaipur,Adventure,5,1,1,24482,516,23966,Premium,4.7
74977,Male,45,36-45,Bangalore,Manali,Business,1,0,1,30529,4617,25912,Standard,3.5
93362,Male,47,46-60,Hyderabad,Kerala,Adventure,3,0,1,13972,4519,9453,Standard,4.2
75450,Male,35,26-35,Mumbai,Goa,Honeymoon,5,0,1,11282,2866,8416,Premium,4.6
20382,Female,44,36-45,Bangalore,Goa,Adventure,1,1,0,9711,0,9711,Standard,3.7
14437,Male,52,46-60,Delhi,Singapore,Business,3,1,0,30011,0,30011,Standard,4.5
80971,Male,43,36-45,Pune,Kerala,Adventure,2,0,1,37409,3252,34157,Standard,4.7
74612,Female,56,46-60,Bangalore,Paris,Adventure,5,1,0,6358,0,6358,Standard,4.0
71929,Male,35,26-35,Hyderabad,Manali,Business,4,0,1,6856,788,6068,Standard,4.8
22329,Female,50,46-60,Delhi,Singapore,Honeymoon,1,0,1,44395,877,43518,Standard,3.4
35169,Male,42,36-45,Bangalore,Manali,Leisure,6,1,0,29404,0,29404,Standard,4.8
97468,Female,48,46-60,Hyderabad,Paris,Business,2,1,1,4916,4965,-49,Standard,4.6
44594,Female,54,46-60,Mumbai,Kerala,Business,2,0,1,19430,1509,17921,Standard,4.7
86957,Female,19,18-25,Hyderabad,Paris,Honeymoon,4,1,0,27566,0,27566,Premium,3.0
70631,Female,50,46-60,Mumbai,Dubai,Honeymoon,1,1,0,32641,0,32641,Standard,4.3
55033,Female,56,46-60,Delhi,Dubai,Adventure,3,0,1,5354,4461,893,Premium,3.8
73133,Male,49,46-60,Hyderabad,Paris,Business,3,0,1,19497,2796,16701,Standard,4.2
83165,Male,35,26-35,Kolkata,Jaipur,Adventure,3,0,1,36849,1595,35254,Standard,3.2
83861,Female,34,26-35,Pune,Singapore,Adventure,3,0,0,34073,0,34073,Standard,3.5
62290,Female,51,46-60,Kolkata,Dubai,Honeymoon,4,0,0,47262,0,47262,Premium,3.7
41750,Female,56,46-60,Kolkata,Bangkok,Honeymoon,4,1,0,49858,0,49858,Premium,4.4
50461,Male,24,18-25,Kolkata,Paris,Adventure,3,0,0,49091,0,49091,Standard,4.1
83800,Female,59,46-60,Pune,Bangkok,Business,3,0,0,37357,0,37357,Standard,3.0
88222,Female,52,46-60,Kolkata,Bangkok,Business,4,1,0,27097,0,27097,Standard,3.7
34226,Female,47,46-60,Mumbai,Manali,Adventure,3,0,1,7855,4261,3594,Standard,4.9
16721,Female,29,26-35,Hyderabad,Singapore,Leisure,2,0,0,12629,0,12629,Standard,3.4
66154,Male,52,46-60,Delhi,Kerala,Leisure,3,0,0,41798,0,41798,Standard,3.5
30609,Female,28,26-35,Kolkata,Dubai,Honeymoon,3,0,1,37293,1915,35378,Standard,3.6
62130,Female,21,18-25,Kolkata,Kerala,Business,2,0,1,49727,220,49507,Standard,3.5
82909,Male,42,36-45,Delhi,Jaipur,Adventure,3,0,1,31901,2427,29474,Standard,3.2
65249,Female,49,46-60,Delhi,Singapore,Adventure,3,0,0,15643,0,15643,Standard,3.6
58895,Female,37,36-45,Kolkata,Singapore,Business,4,0,1,25951,332,25619,Standard,4.1
15656,Male,48,46-60,Mumbai,Goa,Honeymoon,7,1,0,40363,0,40363,Standard,4.4
84520,Male,21,18-25,Delhi,Manali,Honeymoon,3,0,1,26829,826,26003,Standard,4.3
73740,Male,55,46-60,Hyderabad,Jaipur,Leisure,4,0,0,41367,0,41367,Standard,3.3
74309,Female,18,18-25,Hyderabad,Bangkok,Business,3,0,1,31691,1190,30501,Premium,4.2
39984,Female,20,18-25,Mumbai,Jaipur,Business,4,1,0,44703,0,44703,Standard,3.7
83822,Male,54,46-60,Pune,Kerala,Adventure,4,0,1,13733,995,12738,Standard,4.6
15901,Male,39,36-45,Bangalore,Jaipur,Business,2,0,1,37933,4447,33486,Standard,3.7
41552,Male,34,26-35,Mumbai,Manali,Leisure,3,0,1,12846,1798,11048,Premium,5.0
41055,Female,31,26-35,Kolkata,Jaipur,Business,3,1,1,47467,4122,43345,Standard,4.2
47685,Female,58,46-60,Bangalore,Goa,Adventure,1,0,0,24953,0,24953,Standard,3.9
83965,Male,52,46-60,Kolkata,Dubai,Leisure,1,0,0,8778,0,8778,Premium,4.0
24716,Female,30,26-35,Hyderabad,Manali,Adventure,2,0,1,14993,1913,13080,Standard,3.4
21138,Male,52,46-60,Delhi,Jaipur,Business,2,0,1,23195,529,22666,Standard,4.4
45298,Female,19,18-25,Kolkata,Paris,Honeymoon,4,0,0,22853,0,22853,Premium,4.9
61112,Female,30,26-35,Hyderabad,Dubai,Business,2,0,0,19646,0,19646,Premium,4.0
33429,Female,33,26-35,Mumbai,Kerala,Business,2,1,1,17264,2290,14974,Premium,5.0
60200,Female,35,26-35,Kolkata,Bangkok,Adventure,3,0,1,7431,1690,5741,Premium,3.3
81308,Male,24,18-25,Hyderabad,Singapore,Honeymoon,2,0,1,32193,3326,28867,Standard,4.3
58244,Female,53,46-60,Delhi,Manali,Business,1,0,1,18210,1274,16936,Standard,4.4
27347,Female,58,46-60,Kolkata,Paris,Leisure,3,0,0,31309,0,31309,Premium,3.6
26920,Male,47,46-60,Pune,Singapore,Leisure,2,0,0,23185,0,23185,Premium,3.7
41822,Female,59,46-60,Hyderabad,Paris,Adventure,2,0,1,44976,1472,43504,Standard,4.9
56659,Male,58,46-60,Kolkata,Jaipur,Adventure,2,0,1,17539,1550,15989,Standard,4.2
50108,Male,24,18-25,Delhi,Bangkok,Honeymoon,5,1,0,20367,0,20367,Standard,4.6
99099,Female,32,26-35,Kolkata,Manali,Adventure,2,0,1,10671,376,10295,Standard,4.5
17967,Female,57,46-60,Kolkata,Bangkok,Honeymoon,2,0,1,20943,4424,16519,Premium,4.2
21871,Male,36,36-45,Pune,Bangkok,Business,3,0,0,38470,0,38470,Premium,3.1
87452,Male,54,46-60,Hyderabad,Kerala,Leisure,3,1,1,13455,3464,9991,Premium,4.3
84270,Male,19,18-25,Bangalore,Jaipur,Leisure,4,0,0,19281,0,19281,Standard,3.7
43613,Female,59,46-60,Kolkata,Singapore,Leisure,3,0,0,41454,0,41454,Premium,3.9
38179,Male,30,26-35,Bangalore,Kerala,Adventure,4,0,0,26905,0,26905,Standard,4.7
62188,Male,57,46-60,Mumbai,Bangkok,Adventure,3,1,1,7497,888,6609,Standard,4.9
65099,Male,58,46-60,Kolkata,Goa,Business,1,0,0,8802,0,8802,Standard,4.4
45262,Female,48,46-60,Bangalore,Paris,Adventure,3,0,0,7268,0,7268,Standard,3.5
88213,Male,33,26-35,Mumbai,Goa,Honeymoon,3,0,1,7048,1523,5525,Standard,3.6
28268,Female,59,46-60,Pune,Singapore,Leisure,1,0,1,36274,1975,34299,Standard,3.3
87866,Female,23,18-25,Hyderabad,Jaipur,Business,3,0,1,42055,4008,38047,Standard,4.2
96269,Male,45,36-45,Kolkata,Kerala,Honeymoon,2,0,0,15214,0,15214,Premium,4.9
70545,Female,49,46-60,Hyderabad,Kerala,Honeymoon,0,0,1,3246,715,2531,Premium,4.6
82146,Male,27,26-35,Mumbai,Kerala,Adventure,0,0,1,31087,775,30312,Premium,4.1
81966,Female,35,26-35,Hyderabad,Dubai,Adventure,2,0,0,42452,0,42452,Premium,4.9
